"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","KangoShubetsu_KBN","KangoShubetsu_CD","Meisho","Ryakusho"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","3991","診療所療養型種別不明","診療養不明"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","4101","療養型介護療養施設サービス費（Ⅰ）","療養介護サⅠ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","4102","療養型介護療養施設サービス費（Ⅱ）","療養介護サⅡ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","4103","療養型介護療養施設サービス費（Ⅲ）","療養介護サⅢ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","4104","療養型介護療養施設サービス費（Ⅳ）","療養介護サⅣ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","4999","療養型介護療養施設サービス費種別不明","療養介護サ不明"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","5009","経過型介護療養型医療施設","経過型介護療養型"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6101","認知症疾患型介護療養施設サービス費（Ⅰ）","認知症介護サⅠ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6102","認知症疾患型介護療養施設サービス費（Ⅱ）","認知症介護サⅡ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6103","認知症疾患型介護療養施設サービス費（Ⅲ）","認知症介護サⅢ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6104","認知症疾患型介護療養施設サービス費（Ⅳ）","認知症介護サⅣ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6105","認知症疾患型介護療養施設サービス費（Ⅴ）","認知症介護サⅤ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","6999","認知症疾患型介護療養施設サービス費種別不明","認知症介護サ不明"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","7101","介護力強化型介護療養施設サービス費（Ⅰ）","介護力介護サⅠ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","7102","介護力強化型介護療養施設サービス費（Ⅱ）","介護力介護サⅡ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","7103","介護力強化型介護療養施設サービス費（Ⅲ）","介護力介護サⅢ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","7104","介護力強化型介護療養施設サービス費（Ⅳ）","介護力介護サⅣ"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","7999","介護力強化型介護療養施設サービス費種別不明","介護力介護サ不明"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A1 1","２：１看護Ａ加算看護補助不明","２Ａ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A1 2","２：１看護Ｂ加算看護補助不明","２Ｂ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A1 3","２：１看護加算無し看護補助不明","２無補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A1 9","２：１看護加算不明看護補助不明","２不補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A111","２：１看護Ａ加算３：１看護補助","２Ａ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A112","２：１看護Ｂ加算３：１看護補助","２Ｂ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A113","２：１看護加算無し３：１看護補助","２無補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A119","２：１看護加算不明３：１看護補助","２不補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A121","２：１看護Ａ加算４：１看護補助","２Ａ補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A122","２：１看護Ｂ加算４：１看護補助","２Ｂ補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A123","２：１看護加算無し４：１看護補助","２無補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A129","２：１看護加算不明４：１看護補助","２不補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A131","２：１看護Ａ加算５：１看護補助","２Ａ補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A132","２：１看護Ｂ加算５：１看護補助","２Ｂ補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A133","２：１看護加算無し５：１看護補助","２無補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A139","２：１看護加算不明５：１看護補助","２不補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A141","２：１看護Ａ加算６：１看護補助","２Ａ補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A142","２：１看護Ｂ加算６：１看護補助","２Ｂ補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A143","２：１看護加算無し６：１看護補助","２無補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A149","２：１看護加算不明６：１看護補助","２不補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A151","２：１看護Ａ加算８：１看護補助","２Ａ補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A152","２：１看護Ｂ加算８：１看護補助","２Ｂ補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A153","２：１看護加算無し８：１看護補助","２無補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A159","２：１看護加算不明８：１看護補助","２不補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A161","２：１看護Ａ加算１０：１看護補助","２Ａ補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A162","２：１看護Ｂ加算１０：１看護補助","２Ｂ補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A163","２：１看護加算無し１０：１看護補助","２無補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A169","２：１看護加算不明１０：１看護補助","２不補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A171","２：１看護Ａ加算１３：１看護補助","２Ａ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A172","２：１看護Ｂ加算１３：１看護補助","２Ｂ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A173","２：１看護加算無し１３：１看護補助","２無補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A179","２：１看護加算不明１３：１看護補助","２不補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A181","２：１看護Ａ加算１５：１看護補助","２Ａ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A182","２：１看護Ｂ加算１５：１看護補助","２Ｂ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A183","２：１看護加算無し１５：１看護補助","２無補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A189","２：１看護加算不明１５：１看護補助","２不補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A191","２：１看護Ａ加算１５：１未満看護補助","２Ａ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A192","２：１看護Ｂ加算１５：１未満看護補助","２Ｂ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A193","２：１看護加算無し１５：１未満看護補助","２無補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A199","２：１看護加算不明１５：１未満看護補助","２不補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A2 1","２．５：１看護Ａ加算看護補助不明","２．５Ａ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A2 2","２．５：１看護Ｂ加算看護補助不明","２．５Ｂ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A2 3","２．５：１看護加算無し看護補助不明","２．５無補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A2 9","２．５：１看護加算不明看護補助不明","２．５不補不"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","A5 1","４：１看護Ａ加算看護補助不明","４Ａ補不"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","A5 2","４：１看護Ｂ加算看護補助不明","４Ｂ補不"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","A5 3","４：１看護加算無し看護補助不明","４無補不"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","A5 9","４：１看護加算不明看護補助不明","４不補不"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","A511","４：１看護Ａ加算３：１看護補助","４Ａ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A211","２．５：１看護Ａ加算３：１看護補助","２．５Ａ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A371","３：１看護Ａ加算１３：１看護補助","３Ａ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A372","３：１看護Ｂ加算１３：１看護補助","３Ｂ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A373","３：１看護加算無し１３：１看護補助","３無補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A379","３：１看護加算不明１３：１看護補助","３不補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A381","３：１看護Ａ加算１５：１看護補助","３Ａ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A382","３：１看護Ｂ加算１５：１看護補助","３Ｂ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A383","３：１看護加算無し１５：１看護補助","３無補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A389","３：１看護加算不明１５：１看護補助","３不補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A391","３：１看護Ａ加算１５：１未満看護補助","３Ａ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A392","３：１看護Ｂ加算１５：１未満看護補助","３Ｂ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A393","３：１看護加算無し１５：１未満看護補助","３無補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A399","３：１看護加算不明１５：１未満看護補助","３不補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A4 1","３．５：１看護Ａ加算看護補助不明","３．５Ａ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A4 2","３．５：１看護Ｂ加算看護補助不明","３．５Ｂ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A4 3","３．５：１看護加算無し看護補助不明","３．５無補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A4 9","３．５：１看護加算不明看護補助不明","３．５不補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A411","３．５：１看護Ａ加算３：１看護補助","３．５Ａ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A412","３．５：１看護Ｂ加算３：１看護補助","３．５Ｂ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A413","３．５：１看護加算無し３：１看護補助","３．５無補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A419","３．５：１看護加算不明３：１看護補助","３．５不補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A421","３．５：１看護Ａ加算４：１看護補助","３．５Ａ補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A422","３．５：１看護Ｂ加算４：１看護補助","３．５Ｂ補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A423","３．５：１看護加算無し４：１看護補助","３．５無補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A429","３．５：１看護加算不明４：１看護補助","３．５不補４"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A431","３．５：１看護Ａ加算５：１看護補助","３．５Ａ補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A432","３．５：１看護Ｂ加算５：１看護補助","３．５Ｂ補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A433","３．５：１看護加算無し５：１看護補助","３．５無補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A439","３．５：１看護加算不明５：１看護補助","３．５不補５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A441","３．５：１看護Ａ加算６：１看護補助","３．５Ａ補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A442","３．５：１看護Ｂ加算６：１看護補助","３．５Ｂ補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A443","３．５：１看護加算無し６：１看護補助","３．５無補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A449","３．５：１看護加算不明６：１看護補助","３．５不補６"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A451","３．５：１看護Ａ加算８：１看護補助","３．５Ａ補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A452","３．５：１看護Ｂ加算８：１看護補助","３．５Ｂ補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A453","３．５：１看護加算無し８：１看護補助","３．５無補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A459","３．５：１看護加算不明８：１看護補助","３．５不補８"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A461","３．５：１看護Ａ加算１０：１看護補助","３．５Ａ補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A462","３．５：１看護Ｂ加算１０：１看護補助","３．５Ｂ補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A463","３．５：１看護加算無し１０：１看護補助","３．５無補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A469","３．５：１看護加算不明１０：１看護補助","３．５不補１０"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A471","３．５：１看護Ａ加算１３：１看護補助","３．５Ａ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A472","３．５：１看護Ｂ加算１３：１看護補助","３．５Ｂ補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A473","３．５：１看護加算無し１３：１看護補助","３．５無補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A479","３．５：１看護加算不明１３：１看護補助","３．５不補１３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A481","３．５：１看護Ａ加算１５：１看護補助","３．５Ａ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A482","３．５：１看護Ｂ加算１５：１看護補助","３．５Ｂ補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A483","３．５：１看護加算無し１５：１看護補助","３．５無補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A489","３．５：１看護加算不明１５：１看護補助","３．５不補１５"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A491","３．５：１看護Ａ加算１５：１未満看護補助","３．５Ａ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A492","３．５：１看護Ｂ加算１５：１未満看護補助","３．５Ｂ補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A493","３．５：１看護補助加算無し１５：１未満看護補助","３．５無補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A499","３．５：１看護加算不明１５：１未満看護補助","３．５不補１５末"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A5 1","４：１看護Ａ加算看護補助不明","４Ａ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A5 2","４：１看護Ｂ加算看護補助不明","４Ｂ補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A5 3","４：１看護加算無し看護補助不明","４無補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A5 9","４：１看護加算不明看護補助不明","４不補不"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A511","４：１看護Ａ加算３：１看護補助","４Ａ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A512","４：１看護Ｂ加算３：１看護補助","４Ｂ補３"
"12/01/2012 00:00:00","03/31/2013 00:00:00","False","Batch","12/27/2012 16:33:08","BATCH","04/01/2013 00:00:00","PVS_XP_2059","P","A513","４：１看護加算無し３：１看護補助","４無補３"
