"corporation_cd","product_cd","start_date","end_date","locale_id","pre_product_cd","std_manufacuturing_cost","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","007692","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","180162","55000.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","007692","11/01/2017 00:00:00","03/31/2024 00:00:00","ja","180162","55000.000","","0","iko90001","11/08/2017 00:00:00","im_job","01/26/2024 19:33:56"
"1000","007692","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","180162","55033.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","007692","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","180162","55032.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","007692","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","180162","55033.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","007715","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","55000.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","007715","11/01/2017 00:00:00","03/31/2024 00:00:00","ja","","55000.000","","0","iko90001","11/08/2017 00:00:00","im_job","01/26/2024 19:33:56"
"1000","007715","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","55033.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","007715","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","55032.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","007715","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","55033.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","021131","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","021131","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","021148","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","021148","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","021155","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","021155","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","0.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","050360","09/01/2018 00:00:00","03/31/2024 00:00:00","ja","","520.000",,"0","im_job","09/13/2018 20:01:15","im_job","01/26/2024 19:33:56"
"1000","050360","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","553.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","050360","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","552.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050360","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","553.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050377","09/01/2018 00:00:00","03/31/2024 00:00:00","ja","","2600.000",,"0","im_job","09/13/2018 20:01:15","im_job","01/26/2024 19:33:56"
"1000","050377","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2633.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","050377","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2632.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050377","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2633.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050384","09/01/2018 00:00:00","03/31/2024 00:00:00","ja","","5460.000",,"0","im_job","09/13/2018 20:01:15","im_job","01/26/2024 19:33:56"
"1000","050384","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","5493.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","050384","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","5492.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050384","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","5493.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050391","09/01/2018 00:00:00","03/31/2024 00:00:00","ja","","2600.000",,"0","im_job","09/13/2018 20:01:15","im_job","01/26/2024 19:33:57"
"1000","050391","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2633.000",,"0","im_job","01/26/2024 19:33:56","im_job","01/24/2025 20:08:51"
"1000","050391","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2632.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050391","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2633.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050407","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","952.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050407","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","872.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050407","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","905.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050407","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","904.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050407","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","905.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050414","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1904.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050414","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1745.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050414","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1778.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050414","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1777.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050414","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1778.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050421","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1751.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050421","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1578.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050421","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1611.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050421","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1610.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050421","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1611.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050438","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","3502.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050438","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","3156.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050438","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","3189.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050438","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","3188.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050438","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","3189.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050445","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","3230.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050445","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","2960.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050445","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2993.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050445","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2992.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050445","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2993.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050452","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","6460.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050452","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","5920.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050452","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","5953.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050452","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","5952.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050452","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","5953.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050490","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1232.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050490","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","1265.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/24/2022 20:15:18"
"1000","050490","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","1260.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050490","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1110.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:57"
"1000","050490","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1053.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:51"
"1000","050490","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1052.000",,"0","im_job","01/24/2025 20:08:51","im_job","01/26/2026 20:13:06"
"1000","050490","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1053.000",,"0","im_job","01/26/2026 20:13:06","im_job","04/01/2026 20:01:53"
"1000","050506","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2405.000",,"0","im_job","03/03/2020 20:02:03","im_job","01/21/2021 20:40:18"
"1000","050506","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","1684.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/24/2022 20:15:18"
"1000","050506","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","1510.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050506","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1310.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:57"
"1000","050506","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1253.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050506","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1252.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050506","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1253.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050544","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1577.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:18"
"1000","050544","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","1368.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/24/2022 20:15:18"
"1000","050544","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","1180.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050544","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1030.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:57"
"1000","050544","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1063.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050544","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1062.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050544","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1063.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050551","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1577.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050551","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1368.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050551","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1401.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050551","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1400.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050551","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1401.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050568","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2890.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050568","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","2483.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/24/2022 20:15:18"
"1000","050568","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","2485.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050568","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","2180.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:57"
"1000","050568","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2213.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050568","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2212.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050568","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2213.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050575","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2890.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050575","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","2483.000",,"0","im_job","01/21/2021 20:40:18","im_job","01/26/2024 19:33:57"
"1000","050575","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2516.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050575","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2515.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050575","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2516.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050582","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","5280.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050582","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","4823.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/24/2022 20:15:18"
"1000","050582","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","4269.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050582","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","3800.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:57"
"1000","050582","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","3833.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050582","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","3832.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050582","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","3833.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050599","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","5280.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050599","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","4823.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:57"
"1000","050599","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","4856.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050599","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","4855.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050599","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","4856.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050636","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","759.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050636","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","690.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/24/2022 20:15:18"
"1000","050636","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","","810.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/26/2024 19:33:57"
"1000","050636","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","843.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050636","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","842.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050636","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","843.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050643","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","891.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050643","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","717.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050643","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","750.000",,"0","im_job","01/26/2024 19:33:57","im_job","01/24/2025 20:08:52"
"1000","050643","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","749.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050643","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","750.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050650","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1715.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050650","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","1391.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/24/2022 20:15:18"
"1000","050650","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","1360.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050650","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1220.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:58"
"1000","050650","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1253.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050650","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1252.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050650","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1253.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050698","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2400.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050698","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","2177.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/24/2022 20:15:18"
"1000","050698","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","2040.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050698","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1880.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:58"
"1000","050698","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1913.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050698","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1912.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050698","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1913.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050704","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","5900.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050704","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","","4969.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/24/2022 20:15:18"
"1000","050704","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","","4760.000",,"0","im_job","01/24/2022 20:15:18","im_job","01/24/2023 20:15:39"
"1000","050704","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","4340.000",,"0","im_job","01/24/2023 20:15:39","im_job","01/26/2024 19:33:58"
"1000","050704","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","4373.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050704","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","4372.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050704","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","4373.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050711","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","9545.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050711","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","8984.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050711","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","9017.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050711","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","9016.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050711","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","9017.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:53"
"1000","050759","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1239.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050759","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1003.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050759","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1036.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050759","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1035.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050759","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1036.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:54"
"1000","050797","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","1240.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050797","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1171.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050797","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1204.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050797","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1203.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050797","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1204.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:54"
"1000","050803","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2010.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050803","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","1912.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050803","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1945.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050803","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1944.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050803","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1945.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:54"
"1000","050810","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","2814.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050810","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","2677.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
"1000","050810","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","2710.000",,"0","im_job","01/26/2024 19:33:58","im_job","01/24/2025 20:08:52"
"1000","050810","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","2709.000",,"0","im_job","01/24/2025 20:08:52","im_job","01/26/2026 20:13:07"
"1000","050810","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","2710.000",,"0","im_job","01/26/2026 20:13:07","im_job","04/01/2026 20:01:54"
"1000","050827","03/01/2020 00:00:00","03/31/2021 00:00:00","ja","","9970.000",,"0","im_job","03/03/2020 20:02:04","im_job","01/21/2021 20:40:19"
"1000","050827","04/01/2021 00:00:00","03/31/2024 00:00:00","ja","","9444.000",,"0","im_job","01/21/2021 20:40:19","im_job","01/26/2024 19:33:58"
