"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","Record_ID","Shisetsu_CD","Shisetsu_CD_Yobi","Shusei_KBN","TankiTaizai_CD","AddDelete_KBN","Maintenance_DT","Tenso_DT"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","201","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","202","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","203","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","205","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","206","2","20130215","20130218"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801434","","B","202","1","20180322","20180323"
"03/09/2015 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2015 18:41:05","BATCH","03/09/2015 00:00:00","PVS_XP_2056","135","00","3613168","","B","202","1","20150305","20150306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","209","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","210","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","211","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","212","2","20130215","20130218"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801434","","B","203","1","20180322","20180323"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801434","","B","208","1","20180322","20180323"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612777","","A","215","2","20130215","20130218"
"03/09/2015 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2015 18:41:05","BATCH","03/09/2015 00:00:00","PVS_XP_2056","135","00","3613168","","B","203","1","20150305","20150306"
"03/09/2015 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2015 18:41:05","BATCH","03/09/2015 00:00:00","PVS_XP_2056","135","00","3613168","","B","210","1","20150305","20150306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612784","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612784","","A","111","2","20130215","20130218"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801434","","B","210","1","20180322","20180323"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612900","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3612900","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613032","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613032","","A","104","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613032","","A","106","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613032","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613032","","A","111","2","20130215","20130218"
"10/25/2021 00:00:00","12/31/9999 00:00:00","False","Batch","10/22/2021 19:03:28","BATCH","10/25/2021 00:00:00","PVS_XP_2056","135","00","2400365","","B","209","1","20211021","20211022"
"02/18/2013 00:00:00","03/07/2016 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/08/2016 00:00:00","PVS_XP_2056","135","00","3612458","","A","207","2","20130215","20130218"
"02/18/2013 00:00:00","03/07/2016 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/08/2016 00:00:00","PVS_XP_2056","135","00","3613070","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","03/07/2016 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/08/2016 00:00:00","PVS_XP_2056","135","00","3613070","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","02/04/2014 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/05/2014 00:00:00","PVS_XP_2056","135","00","3606689","","A","101","2","20130215","20130218"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801449","","B","211","1","20180322","20180323"
"12/20/2021 00:00:00","12/31/9999 00:00:00","False","Batch","12/17/2021 19:35:15","BATCH","12/20/2021 00:00:00","PVS_XP_2056","135","00","5410699","","B","107","2","20211216","20211217"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801825","","B","201","1","20180322","20180323"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801825","","B","202","1","20180322","20180323"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801825","","B","203","1","20180322","20180323"
"12/20/2021 00:00:00","12/31/9999 00:00:00","False","Batch","12/17/2021 19:35:15","BATCH","12/20/2021 00:00:00","PVS_XP_2056","135","00","5410699","","B","108","2","20211216","20211217"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613192","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613192","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613237","","A","101","2","20130215","20130218"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3605630","","B","208","1","20130311","20130312"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904026","","B","211","1","20200305","20200306"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3605774","","B","210","2","20130311","20130312"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3612663","","B","104","2","20130311","20130312"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613237","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613237","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613237","","A","203","2","20130215","20130218"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3612663","","B","105","2","20130311","20130312"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3627954","","B","103","2","20130311","20130312"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3627954","","B","110","2","20130311","20130312"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3627954","","B","111","2","20130311","20130312"
"10/24/2022 00:00:00","12/31/9999 00:00:00","False","Batch","10/21/2022 19:06:05","BATCH","10/24/2022 00:00:00","PVS_XP_2056","135","00","4500399","","B","210","2","20221020","20221021"
"12/20/2021 00:00:00","12/31/9999 00:00:00","False","Batch","12/17/2021 19:35:15","BATCH","12/20/2021 00:00:00","PVS_XP_2056","135","00","5415665","","B","105","1","20211216","20211217"
"10/24/2022 00:00:00","12/31/9999 00:00:00","False","Batch","10/21/2022 19:06:05","BATCH","10/24/2022 00:00:00","PVS_XP_2056","135","00","4500620","","B","110","2","20221020","20221021"
"10/24/2022 00:00:00","12/31/9999 00:00:00","False","Batch","10/21/2022 19:06:05","BATCH","10/24/2022 00:00:00","PVS_XP_2056","135","00","4500620","","B","111","2","20221020","20221021"
"10/24/2022 00:00:00","12/31/9999 00:00:00","False","Batch","10/21/2022 19:06:05","BATCH","10/24/2022 00:00:00","PVS_XP_2056","135","00","4500634","","B","101","1","20221020","20221021"
"10/24/2022 00:00:00","12/31/9999 00:00:00","False","Batch","10/21/2022 19:06:05","BATCH","10/24/2022 00:00:00","PVS_XP_2056","135","00","4500634","","B","110","1","20221020","20221021"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613312","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613365","","A","101","2","20130215","20130218"
"03/13/2013 00:00:00","12/31/9999 00:00:00","False","Batch","03/12/2013 18:18:55","BATCH","03/13/2013 00:00:00","PVS_XP_2056","135","00","3627954","","B","202","2","20130311","20130312"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613365","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613365","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3613365","","A","210","2","20130215","20130218"
"04/10/2013 00:00:00","01/27/2019 00:00:00","False","Batch","04/09/2013 18:59:31","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3500536","","B","111","1","20130408","20130409"
"02/18/2013 00:00:00","02/26/2017 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/27/2017 00:00:00","PVS_XP_2056","135","00","5200121","","A","210","2","20130215","20130218"
"02/18/2013 00:00:00","02/26/2017 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/27/2017 00:00:00","PVS_XP_2056","135","00","5200176","","A","207","2","20130215","20130218"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904071","","B","101","1","20200305","20200306"
"02/18/2013 00:00:00","02/08/2015 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/09/2015 00:00:00","PVS_XP_2056","135","00","5701208","","A","210","2","20130215","20130218"
"02/18/2013 00:00:00","02/26/2017 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/27/2017 00:00:00","PVS_XP_2056","135","00","5200176","","A","208","2","20130215","20130218"
"02/09/2015 00:00:00","12/31/9999 00:00:00","False","Batch","02/06/2015 18:28:56","BATCH","02/09/2015 00:00:00","PVS_XP_2056","135","00","3702335","","B","103","1","20150205","20150206"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904071","","B","104","1","20200305","20200306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702316","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702316","","A","111","2","20130215","20130218"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904071","","B","111","2","20200305","20200306"
"02/18/2013 00:00:00","02/26/2017 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/27/2017 00:00:00","PVS_XP_2056","135","00","5200176","","A","209","2","20130215","20130218"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904075","","B","101","1","20200305","20200306"
"02/18/2013 00:00:00","02/26/2017 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/27/2017 00:00:00","PVS_XP_2056","135","00","5200176","","A","210","2","20130215","20130218"
"11/26/2018 00:00:00","01/27/2019 00:00:00","False","Batch","11/22/2018 19:49:05","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","1101291","","B","105","1","20181121","20181122"
"12/19/2017 00:00:00","01/27/2019 00:00:00","False","Batch","12/18/2017 19:36:29","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","5404648","","B","202","1","20171215","20171218"
"05/28/2015 00:00:00","01/27/2019 00:00:00","False","Batch","05/27/2015 18:37:58","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3709163","","B","211","2","20150526","20150527"
"05/28/2015 00:00:00","01/27/2019 00:00:00","False","Batch","05/27/2015 18:37:58","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3709163","","B","201","2","20150526","20150527"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904075","","B","110","1","20200305","20200306"
"12/20/2021 00:00:00","12/31/9999 00:00:00","False","Batch","12/17/2021 19:35:15","BATCH","12/20/2021 00:00:00","PVS_XP_2056","135","00","5418311","","B","201","2","20211216","20211217"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904119","","B","101","1","20200305","20200306"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904119","","B","106","2","20200305","20200306"
"03/26/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/23/2018 20:02:34","BATCH","03/26/2018 00:00:00","PVS_XP_2056","135","00","4801862","","B","103","1","20180322","20180323"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904119","","B","111","2","20200305","20200306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702558","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","11/06/2013 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/07/2013 00:00:00","PVS_XP_2056","135","00","3703555","","A","104","2","20130215","20130218"
"02/18/2013 00:00:00","11/06/2013 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/07/2013 00:00:00","PVS_XP_2056","135","00","3703555","","A","106","2","20130215","20130218"
"02/18/2013 00:00:00","11/06/2013 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/07/2013 00:00:00","PVS_XP_2056","135","00","3703698","","A","205","2","20130215","20130218"
"11/07/2013 00:00:00","12/31/9999 00:00:00","False","Batch","11/06/2013 18:20:48","BATCH","11/07/2013 00:00:00","PVS_XP_2056","135","00","3703698","","B","205","1","20131105","20131106"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904119","","B","210","2","20200305","20200306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702560","","A","105","2","20130215","20130218"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904124","","B","110","1","20200305","20200306"
"03/09/2020 00:00:00","12/31/9999 00:00:00","False","Batch","03/06/2020 20:31:26","BATCH","03/09/2020 00:00:00","PVS_XP_2056","135","00","4904130","","B","110","1","20200305","20200306"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702560","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4400546","","A","109","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","110","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","112","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","206","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","208","2","20130215","20130218"
"02/18/2013 00:00:00","11/11/2015 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/12/2015 00:00:00","PVS_XP_2056","135","00","3703699","","A","109","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","210","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","211","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600441","","A","212","2","20130215","20130218"
"02/18/2013 00:00:00","11/11/2015 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/12/2015 00:00:00","PVS_XP_2056","135","00","3703880","","A","103","2","20130215","20130218"
"02/18/2013 00:00:00","11/11/2015 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/12/2015 00:00:00","PVS_XP_2056","135","00","3703941","","A","207","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600447","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","11/11/2015 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","11/12/2015 00:00:00","PVS_XP_2056","135","00","3703941","","A","210","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600459","","A","110","2","20130215","20130218"
"11/07/2013 00:00:00","11/11/2015 00:00:00","False","Batch","11/06/2013 18:20:48","BATCH","11/12/2015 00:00:00","PVS_XP_2056","135","00","3703698","","B","213","2","20131105","20131106"
"11/13/2015 00:00:00","12/31/9999 00:00:00","False","Batch","11/12/2015 18:32:11","BATCH","11/13/2015 00:00:00","PVS_XP_2056","135","00","3704251","","B","101","1","20151111","20151112"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4400546","","A","208","2","20130215","20130218"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4400560","","A","109","2","20130215","20130218"
"05/28/2015 00:00:00","01/27/2019 00:00:00","False","Batch","05/27/2015 18:37:58","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3709163","","B","111","2","20150526","20150527"
"12/16/2013 00:00:00","01/28/2018 00:00:00","False","Batch","12/13/2013 18:22:04","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4903891","","B","201","2","20131212","20131213"
"05/28/2015 00:00:00","01/27/2019 00:00:00","False","Batch","05/27/2015 18:37:58","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3709163","","B","105","2","20150526","20150527"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4400585","","A","207","2","20130215","20130218"
"05/28/2015 00:00:00","01/27/2019 00:00:00","False","Batch","05/27/2015 18:37:58","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3701948","","B","101","2","20150526","20150527"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 19:32:53","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3501436","","B","210","1","20170126","20170127"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600459","","A","111","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600461","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600480","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3702817","","A","105","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600484","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600484","","A","104","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","101","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","103","2","20130215","20130218"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4401197","","A","207","2","20130215","20130218"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 19:32:53","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3502855","","B","102","2","20170126","20170127"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 19:32:53","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3700174","","B","111","2","20170126","20170127"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 19:32:53","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3700734","","B","103","2","20170126","20170127"
"02/18/2013 00:00:00","01/28/2018 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","01/29/2018 00:00:00","PVS_XP_2056","135","00","4600088","","A","109","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","104","2","20130215","20130218"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 19:32:53","BATCH","01/28/2019 00:00:00","PVS_XP_2056","135","00","3700804","","B","206","2","20170126","20170127"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","02/18/2013 00:00:00","PVS_XP_2056","135","00","3703025","","A","106","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","106","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","201","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","202","2","20130215","20130218"
"02/18/2013 00:00:00","03/15/2020 00:00:00","False","Batch","02/16/2013 06:05:45","BATCH","03/16/2020 00:00:00","PVS_XP_2056","135","00","8600514","","A","203","2","20130215","20130218"
