"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","KangoShubetsu_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho_KJ"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A143","A","20121127","20121203","２：１看護加算無し６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A149","A","20121127","20121203","２：１看護加算不明６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A151","A","20121127","20121203","２：１看護Ａ加算８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A152","A","20121127","20121203","２：１看護Ｂ加算８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A153","A","20121127","20121203","２：１看護加算無し８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A159","A","20121127","20121203","２：１看護加算不明８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A161","A","20121127","20121203","２：１看護Ａ加算１０：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A162","A","20121127","20121203","２：１看護Ｂ加算１０：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A163","A","20121127","20121203","２：１看護加算無し１０：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A169","A","20121127","20121203","２：１看護加算不明１０：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A171","A","20121127","20121203","２：１看護Ａ加算１３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A172","A","20121127","20121203","２：１看護Ｂ加算１３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A173","A","20121127","20121203","２：１看護加算無し１３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A179","A","20121127","20121203","２：１看護加算不明１３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A181","A","20121127","20121203","２：１看護Ａ加算１５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A182","A","20121127","20121203","２：１看護Ｂ加算１５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A183","A","20121127","20121203","２：１看護加算無し１５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A189","A","20121127","20121203","２：１看護加算不明１５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A191","A","20121127","20121203","２：１看護Ａ加算１５：１未満看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A192","A","20121127","20121203","２：１看護Ｂ加算１５：１未満看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A193","A","20121127","20121203","２：１看護加算無し１５：１未満看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A199","A","20121127","20121203","２：１看護加算不明１５：１未満看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A2 1","A","20121127","20121203","２．５：１看護Ａ加算看護補助不明"
