"KigyoVC_KBN","KigyoVC_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Kaiso_KBN","Jyoi_CD","KigyoVC_KJ","KigyoVC_KJR","KigyoVC_KN","KigyoVC_KNR","KanriShiten_CD","HonbuKanri_FLG","Tantosha_CD","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"PVS_Z0040","0439","11/19/2015 00:00:00","01/25/2022 00:00:00","False","02","04","イオンリテールストア（株）","イオンリテ","ｲｵﾝﾘﾃ-ﾙｽﾄｱｶﾌﾞ","ｲｵﾝﾘﾃ-ﾙｽﾄｱ","",""," ","itg37554","11/19/2015 00:00:00","itg37554","11/19/2015 00:00:00","PVS_XP_2003","itg37554","11/19/2015 00:00:00"
"PVS_Z0040","2201","10/28/2015 00:00:00","01/25/2022 00:00:00","False","02","04","イオンマーケット","イオンマー","ｲｵﾝﾏｰｹﾂﾄ","ｲｵﾝﾏｰｹﾂﾄ","16"," "," ","itg37554","10/28/2015 00:00:00","itg37554","10/28/2015 00:00:00","PVS_XP_2003","itg37554","10/28/2015 00:00:00"
"PVS_Z0040","0438","10/28/2015 00:00:00","01/25/2022 00:00:00","False","02","04"," サンデー","サンデー","ｻﾝﾃﾞ-","ｻﾝﾃﾞ-","",""," ","itg37554","10/28/2015 00:00:00","itg37554","10/28/2015 00:00:00","PVS_XP_2003","itg37554","10/28/2015 00:00:00"
"PVS_Z0040","0437","10/28/2015 00:00:00","09/30/2020 00:00:00","False","02","04","イオンストア九州","イスト九州","ｲｵﾝｽﾄｱｷﾕｳｼﾕｳ","ｲｵﾝｽﾄｱｷﾕｳｼ","",""," ","itg37554","10/28/2015 00:00:00","itg43581","09/29/2020 00:00:00","PVS_XP_2003","itg43581","09/29/2020 00:00:00"
"PVS_Z0044","201","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","東邦ホールディングス株式会社","東邦ＨＤ","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","122403","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","（株）メディック太陽","太陽","","","","","06180","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1223","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","サングループ","サンＧ","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1202","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社ワークイン","ワークイン","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1193","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社クリオネ","クリオネ","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1184","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","輔仁薬局グループ","輔仁薬局Ｇ","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1183","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","うさぎ薬局グループ","うさぎ薬局","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1168","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","アリス薬局グループ","アリス薬局","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1164","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ライジンググループ","ライジング","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1158","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","アピスグループ","アピスＧ","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1157","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","徳永薬局株式会社","徳永薬局","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1154","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ニックグループ","ニックＧ","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1150","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","葵調剤グループ","葵調剤Ｇ","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1146","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社三祐産業","三祐産業","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1142","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社雄飛堂","雄飛堂","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","114037","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","（株）裕生堂","裕生堂","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1135","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社ライブリー","ライブリー","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1134","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","メディックスグループ","メディック","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1130","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","南山堂グループ","南山堂Ｇ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1129","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ナカジマグループ","ナカジマＧ","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1127","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","タケシタ調剤薬局グループ","タケシタ調","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1119","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社共栄堂","共栄堂","","","","","06180","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1118","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","かちどき薬品株式会社","かちどき薬","","","","","06180","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1116","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社オオノ","オオノ","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1115","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ゆう薬局グループ","ゆう薬局Ｇ","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1114","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","イオングループ","イオンＧ","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1113","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","アルカグループ","アルカＧ","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1109","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","永冨調剤薬局グループ","永冨調剤薬","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1106","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","アガペグループ","アガペＧ","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1105","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","コスモス薬局グループ","コスモス薬","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1102","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社エスマイル","エスマイル","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1101","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社プチファーマシスト","プチファー","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1100","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社ニチホス","ニチホス","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1099","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","フタツカ薬局グループ","フタツカ薬","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0040","7236","05/13/2016 00:00:00","01/25/2022 00:00:00","False","02","68","株式会社ユタカファーマシー","ユタカＰＨ","ﾕﾀｶ ﾌｱ-ﾏｼ-","ﾕﾀｶ ﾌｱ-ﾏｼ-","27"," "," ","04321","10/01/2012 00:00:00","itg04213","05/13/2016 00:00:00","PVS_XP_2003","itg04213","05/12/2016 00:00:00"
"PVS_Z0044","1097","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","サエラ薬局グループ","サエラ薬局","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1096","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","グランファルマグループ","グランファ","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1095","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","キョーワグループ","キョーワＧ","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","109489","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","（株）海部調剤","海部調剤","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1090","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","日本メディカルシステム株式会社","日本メディ","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1089","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","トライアドグループ","トライアド","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1088","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","田辺薬局グループ","田辺薬局Ｇ","","","","","06180","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1084","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","友愛メディカルグループ","友愛メディ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1082","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ヤックスグループ","ヤックスＧ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1080","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","コスモファーマグループ","コスモファ","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1079","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","カメイグループ","カメイＧ","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1077","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","サカエ薬局グループ","サカエ薬局","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1076","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","富士薬品グループ","富士薬品Ｇ","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1074","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社日本生科学研究所","日本生科学","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1072","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社トーカイ薬局","トーカイ薬","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1071","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社タカサ","タカサ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1070","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","シップヘルスケアホールディング","シップヘル","","","","","06072","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1068","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社サンキュードラッグ","サンキュー","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1067","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社コクミン","コクミン","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1066","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","カワチ薬品グループ","カワチ薬品","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1065","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","さくら薬局グループ","さくら薬局","","","","","79612","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1064","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社杏林堂薬局","杏林堂薬局","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1062","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ぼうしや薬局グループ","ぼうしや薬","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1059","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社新生堂薬局","新生堂薬局","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1058","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ミネ医薬品株式会社","ミネ医薬品","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1057","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","大賀薬局グループ","大賀薬局Ｇ","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1054","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","中部薬品株式会社","中部薬品","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1051","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社クスリのアオキ","クスリのア","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1050","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社キリン堂","キリン堂","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1049","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社クリエイトエス・ディー","クリエイト","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1048","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社ＣＦＳコーポレーション","ＣＦＳ","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1047","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","スギヤマグループ","スギヤＧ","","","","","04303","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1046","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社トモズ","トモズ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1045","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","マツモトキヨシホールディングス","マツモトキ","","","","","07419","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1044","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ココカラファインヘルスケア","ココカラフ","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1043","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社ツルハホールディングス","ツルハ","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1042","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ウエルシア薬局株式会社","ウエルシア","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1041","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社スギ薬局","スギ薬局","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1039","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","イントロングループ","イントロン","","","","","04924","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1038","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","ライフ・アートグループ","ライフ・ア","","","","","06837","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1036","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","株式会社わかば","わかば","","","","","07997","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1035","10/16/2015 00:00:00","03/31/2016 00:00:00","False","02","","タカラ薬局グループ","タカラ薬局","","","","","06821","itg04213","10/16/2015 00:00:00","itg04213","04/13/2016 00:00:00","PVS_XP_2003","itg04213","04/07/2016 00:00:00"
"PVS_Z0044","1010","10/17/2016 00:00:00","08/01/2017 00:00:00","False","02","","アイセイ薬局グループ","アイセイＧ","","","","","04511","itg38306","10/17/2016 00:00:00","itg37554","08/02/2017 00:00:00","PVS_XP_2003","itg37554","08/02/2017 00:00:00"
"PVS_Z0044","1009","10/17/2016 00:00:00","10/09/2017 00:00:00","False","02","","株式会社フロンティア","フロンティ","","","","","04294","itg38306","10/17/2016 00:00:00","itg04213","10/10/2017 00:00:00","PVS_XP_2003","itg04213","10/10/2017 00:00:00"
"PVS_Z0044","1008","10/17/2016 00:00:00","04/24/2018 00:00:00","False","02","","たんぽぽ薬局株式会社","たんぽぽ","","","","","04924","itg38306","10/17/2016 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1007","10/17/2016 00:00:00","10/09/2017 00:00:00","False","02","","阪神調剤薬局グループ","阪神調剤Ｇ","","","","","04294","itg38306","10/17/2016 00:00:00","itg04213","10/10/2017 00:00:00","PVS_XP_2003","itg04213","10/10/2017 00:00:00"
"PVS_Z0044","1003","10/17/2016 00:00:00","08/01/2017 00:00:00","False","02","","ファーマクラスターＧ（ＴＯ）","ファーマＣ","","","","","04511","itg38306","10/17/2016 00:00:00","itg37554","08/02/2017 00:00:00","PVS_XP_2003","itg37554","08/02/2017 00:00:00"
"PVS_Z0012","V","08/29/2016 00:00:00","01/10/2017 00:00:00","False","02","","地域医療振興協会","地域医療振","ﾁｲｷｲﾘﾖｳｼﾝｺｳｷﾖｳｶｲ","ﾁｲｷｲﾘﾖｳｼﾝｺ","","","05263","itg34781","10/01/2013 00:00:00","itg34781","01/11/2017 00:00:00","PVS_XP_2003","itg04213","01/11/2017 00:00:00"
"PVS_Z0012","L","08/29/2016 00:00:00","01/10/2017 00:00:00","False","02","","国家公務員共済組合連合会","国家公務員","ｺﾂｶｺｳﾑｲﾝｷﾖｳｻｲｸﾐｱｲﾚﾝｺﾞｳｶｲ","ｺﾂｶｺｳﾑｲﾝｷﾖ","","","05263","itg04213","03/19/2014 00:00:00","itg34781","01/11/2017 00:00:00","PVS_XP_2003","itg04213","01/11/2017 00:00:00"
"PVS_Z0040","6680","08/25/2016 00:00:00","12/31/9999 00:00:00","False","02","66","サンドラッグエース","ＳＤエース","ｻﾝﾄﾞﾗﾂｸﾞｴ-ｽ","SDｴ-ｽ",""," "," ","itg38306","08/25/2016 00:00:00","itg38306","08/25/2016 00:00:00","PVS_XP_2003","iitg38306","08/25/2016 00:00:00"
"PVS_Z0040","9952","08/01/2016 00:00:00","12/31/9999 00:00:00","False","02","","アスクル（株）","アスクル","ｱｽｸﾙ","ｱｽｸﾙ",""," "," ","itg37554","08/01/2016 00:00:00","itg37554","08/01/2016 00:00:00","PVS_XP_2003","itg37554","08/01/2016 00:00:00"
"PVS_Z0044","1114","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","イオングループ","イオンＧ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1076","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","富士薬品グループ","富士薬品Ｇ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1070","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","シップヘルスケアＨＤ","シップＨＤ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1065","04/01/2016 00:00:00","08/01/2017 00:00:00","False","02","","さくら薬局グループ（クラフト）","さくら薬局","","","","","04511","itg04213","10/16/2015 00:00:00","itg37554","08/02/2017 00:00:00","PVS_XP_2003","itg37554","08/02/2017 00:00:00"
"PVS_Z0044","1049","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","クリエイトエス・ディーグループ","ＳＤ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1045","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","マツモトキヨシホールディングス","マツキヨ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1044","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","株）ココカラファインヘルスケア","ココカラ","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
"PVS_Z0044","1043","04/01/2016 00:00:00","08/01/2017 00:00:00","False","02","","ツルハホールディングス","ツルハＨＤ","","","","","04511","itg04213","10/16/2015 00:00:00","itg37554","08/02/2017 00:00:00","PVS_XP_2003","itg37554","08/02/2017 00:00:00"
"PVS_Z0044","1042","04/01/2016 00:00:00","04/24/2018 00:00:00","False","02","","ウエルシアホールディングス","ウエルシア","","","","","04924","itg04213","10/16/2015 00:00:00","itg37554","04/25/2018 00:00:00","PVS_XP_2003","itg37554","04/25/2018 00:00:00"
