"cdgroup_cd","code_cd","locale_id","code_name","notes","general1","general2","general3","general4","general5","general6","general7","general8","general9","general10","general11","general12","general13","general14","general15","general16","general17","general18","general19","general20","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"MDM-999-10400001","0","ja","搬入不可・受注入力禁止",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400001","1","ja","搬入可・受注入力禁止",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400001","2","ja","搬入可・受注入力可",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400002","0","ja","特包品でない",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400002","1","ja","特包品である",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400003","0","ja","他事業利用無し",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400003","1","ja","他事業利用有り",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400004","0","ja","実在品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400004","1","ja","架空品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400005","1","ja","売品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400005","2","ja","売品（コプロ品）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400005","3","ja","試用品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400006","1","ja","治験用",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400006","2","ja","臨床用",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400006","3","ja","製品見本",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400006","4","ja","製剤見本",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400006","9","ja","その他（ＨＳ用）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400007","0","ja","変更不可",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400007","1","ja","変更可",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400008","0","ja","苦情処理対象外",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400008","1","ja","苦情処理対象",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400009","0","ja","表示無し",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400009","1","ja","表示有り",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400010","1","ja","年月表示",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400010","2","ja","年月日表示",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400010","Z","ja","対象外",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400011","A","ja","毒薬",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","B","ja","劇薬",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","C","ja","向精神薬",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","D","ja","習慣性医薬品",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","E","ja","指定医薬品",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","F","ja","処方箋薬",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","G","ja","生物由来製品",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","H","ja","特定生物由来製品",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400011","Z","ja","対象外",,,,,,,,,,,,,,,,,,,,,,"0","ecl05958","07/08/2019 16:58:20","ecl05958","07/08/2019 16:58:20"
"MDM-999-10400012","1","ja","一般用医薬品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400012","2","ja","医薬部外品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400012","3","ja","医療機器",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400012","4","ja","食品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400012","9","ja","その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400013","01","ja","第一類",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","02","ja","指定第二類",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","03","ja","第二類",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","04","ja","第三類",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","05","ja","指定部外品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","06","ja","部外品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","07","ja","防除部外品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400013","08","ja","要指導医薬品",,,,,,,,,,,,,,,,,,,,,,"0","ecl98821","10/15/2024 00:00:00","ecl98821","10/15/2024 00:00:00"
"MDM-999-10400014","1","ja","地域限定",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","2","ja","販路限定",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","3","ja","事業所向",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","4","ja","販路限定かつ事業所向",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","5","ja","粧材専売品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","6","ja","コンビニ向",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400014","Z","ja","その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400015","1","ja","安田ロジファーマ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl98821","09/29/2023 00:00:00"
"MDM-999-10400015","2","ja","安田ロジファーマ以外（外部倉庫）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ecl97223","12/04/2025 00:00:00"
"MDM-999-10400015","Z","ja","対象外",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400017","0","ja","基準でない",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400017","1","ja","基準である",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400018","0","ja","その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400018","1","ja","自動値引",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400019","0","ja","非対象品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400019","1","ja","添付対象品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","101","ja","自社美里グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","103","ja","自社機械グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","104","ja","自社川島グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","105","ja","自社筑波グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","106","ja","自社鹿島グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","109","ja","自社本社グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","110","ja","自社福島グループ",,"1",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/22/2020 00:00:00"
"MDM-999-10400020","201","ja","関連企業サンノーバグループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","202","ja","関連企業エーザイマシナリー",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","203","ja","関連企業生科研グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","204","ja","関連企業クリニカルグループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","901","ja","他社医薬品グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","903","ja","他社診断薬グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","906","ja","他社薬粧品グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","911","ja","他社動物薬グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","916","ja","他社ＯＥＭグループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","921","ja","他社新食品グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","926","ja","他社機械グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","931","ja","他社輸出グループ",,"2",,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400020","936","ja","他社ジェネグループ",,"2",,,,,,,,,,,,,,,,,,,,"0","ips00026","09/18/2018 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","01","ja","美里・製剤委託",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","02","ja","美里",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","03","ja","機械",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","05","ja","川島",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","07","ja","筑波",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","08","ja","鹿島",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","09","ja","本社",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","12","ja","サンノーバ　群馬",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","14","ja","エーザイマシナリー",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","16","ja","森永乳業（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","21","ja","中外製薬株式会社",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","22","ja","アベンティス　ファーマ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","23","ja","株式会社クリニコ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","24","ja","帝國製薬（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","25","ja","日立化成工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","26","ja","デンカ生研（廃止）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","27","ja","小林製薬工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","28","ja","味の素（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","33","ja","衛采製薬股イ分有限公司台南廠",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","34","ja","（株）内外薬品商会",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","35","ja","ユゼ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","36","ja","日本ゼトック",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","37","ja","伊勢半",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","38","ja","滋賀県製薬",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","39","ja","第一薬品工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","40","ja","Ｐ．Ｔ．ＥＩＳＡＩ　ＩＮＤＯＮ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","41","ja","（株）テクノーブル",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","42","ja","美光メック工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","43","ja","金剛薬品",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","45","ja","バイエル薬品（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","46","ja","ベントレップ・サンテ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","50","ja","ブラッコ・エーザイ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","52","ja","ヤシマ産業（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","53","ja","三鷹製薬（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","54","ja","目黒研究所",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","57","ja","日星産業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","59","ja","微生物化学研究所",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","61","ja","日亜化学工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","62","ja","日本油脂",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","67","ja","サンファイブ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","68","ja","旭ヴェット（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","71","ja","タマ生化学",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","72","ja","井村屋製菓",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","73","ja","小川香料",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","74","ja","（株）トクヤマ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","75","ja","みどり化学（廃止）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","76","ja","旭電化工業",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","77","ja","三菱商事",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","78","ja","東京中本（廃止）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","80","ja","ノボノルディスクファーマ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","81","ja","野村貿易（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","82","ja","光栄通商（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","83","ja","株式会社サンフコ",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","84","ja","ベーリンガーマ（廃止）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","85","ja","東興薬品（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","86","ja","森永製菓（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","87","ja","オルガノ（株）",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","88","ja","（株）科学飼料研究所",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","90","ja","ＯＥＭその他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","91","ja","医薬　その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","92","ja","薬粧　その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400021","93","ja","ジェネその他",,,,,,,,,,,,,,,,,,,,,,"0","ips00026","09/18/2018 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","94","ja","新事業その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","95","ja","新食品その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","96","ja","機械　その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","97","ja","欧米　その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","98","ja","診断　その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400021","99","ja","その他",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","ips00026","09/18/2018 00:00:00"
"MDM-999-10400022","1","ja","美里",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400022","2","ja","川島",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400022","4","ja","機械",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400022","5","ja","筑波",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400022","6","ja","鹿島",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400022","9","ja","本社",,,,,,,,,,,,,,,,,,,,,,"0","eisai_init","11/06/2017 00:00:00","eisai_init","11/06/2017 00:00:00"
"MDM-999-10400023","01","ja","特約倉庫","",,,,,,,,,,,,,,,,,,,,,"0","ips00006","05/21/2020 17:55:15","ips00006","05/21/2020 17:55:15"
