"corporation_cd","business_key","item_short_name","start_date","end_date","locale_id","item_name_kj","item_name_kn","drugs_cd","bp_item_short_name","policy_div","region_cd","demand_div","item_ctl","fict_discrimination_div","category1","category2","ee_ea_div","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","0001","0COGG","09/01/2012 00:00:00","09/30/2017 00:00:00","ja","ＣＯＧＣＧ","COGCｹｲ","03","0COGG","0300","0303","20","00","2",,,"0",,"0","init_data","01/25/2018 20:36:41","init_data","01/25/2018 20:36:41"
"1000","0001","0COGG","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＣＯＧＣＧ","COGCｹｲ","03","0COGG","0300","0303","20","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:44","iko90001","11/08/2017 11:42:44"
"1000","0001","0INFG","04/01/2012 00:00:00","09/30/2017 00:00:00","ja","ＩＮＦＧ","INFｹｲ","03","0INFG","0300","0304","20","00","2",,,"0",,"0","init_data","01/25/2018 20:36:41","init_data","01/25/2018 20:36:41"
"1000","0001","0INFG","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＩＮＦＧ","INFｹｲ","03","0INFG","0300","0304","20","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:44","iko90001","11/08/2017 11:42:44"
"1000","0001","0KL6G","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ＫＬ６Ｇ","KL6ｹｲ","03","0KL6G","0300","0302","20","00","2",,,"0",,"0","init_data","01/25/2018 20:36:41","init_data","01/25/2018 20:36:41"
"1000","0001","0KL6G","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＫＬ６Ｇ","KL6ｹｲ","03","0KL6G","0300","0302","20","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:44","iko90001","11/08/2017 11:42:44"
"1000","0001","0PRCG","04/01/2013 00:00:00","09/30/2017 00:00:00","ja","ＰＲＣＧ","PRCｹｲ","03","0PRCG","0300","0305","20","00","2",,,"0",,"0","init_data","01/25/2018 20:36:41","init_data","01/25/2018 20:36:41"
"1000","0001","0PRCG","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＲＣＧ","PRCｹｲ","03","0PRCG","0300","0305","20","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:44","iko90001","11/08/2017 11:42:44"
"1000","0001","0PVKG","04/01/1997 00:00:00","09/30/2017 00:00:00","ja","ＰＶＫＧ","PVKAｹｲ","03","0PVKG","0300","0301","20","00","2",,,"0",,"0","init_data","01/25/2018 20:36:41","init_data","01/25/2018 20:36:41"
"1000","0001","0PVKG","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＶＫＧ","PVKAｹｲ","03","0PVKG","0300","0301","20","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:44","iko90001","11/08/2017 11:42:44"
"1000","0002","0ｲﾀ","10/01/2015 00:00:00","09/30/2017 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0102","0131","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｲﾀ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0102","0131","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:49"
"1000","0002","0ｲﾀ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:49","ecl07999","12/10/2018 17:21:03"
"1000","0002","0ｲﾀ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:03","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｲﾀ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:23"
"1000","0002","0ｲﾀ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:23","ecl07999","12/07/2021 18:01:55"
"1000","0002","0ｲﾀ","04/01/2022 00:00:00","01/31/2024 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:55","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｲﾀ","02/01/2024 00:00:00","12/31/2999 00:00:00","ja","イータックＧ","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ","01","0ｲﾀ","0100","0119","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録","0","ecl08612","02/07/2024 08:47:44","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｲ-ﾀﾂ","04/01/2017 00:00:00","09/30/2017 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0102","0129","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｲ-ﾀﾂ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0102","0129","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:49"
"1000","0002","0ｲ-ﾀﾂ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:49","ecl07999","12/10/2018 17:21:03"
"1000","0002","0ｲ-ﾀﾂ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:03","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｲ-ﾀﾂ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:23"
"1000","0002","0ｲ-ﾀﾂ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:23","ecl07999","12/07/2021 18:01:55"
"1000","0002","0ｲ-ﾀﾂ","04/01/2022 00:00:00","01/31/2024 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:55","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｲ-ﾀﾂ","02/01/2024 00:00:00","12/31/2999 00:00:00","ja","イータック　Ｇ１","ｲ-ﾀﾂｸｸﾞﾙ-ﾌﾟ1","01","0ｲ-ﾀﾂ","0100","0117","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録","0","ecl08612","02/07/2024 08:47:44","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｴﾈﾋﾞ","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0190","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｴﾈﾋﾞ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0190","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:51"
"1000","0002","0ｴﾈﾋﾞ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0167","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:51","ecl07999","12/10/2018 17:21:04"
"1000","0002","0ｴﾈﾋﾞ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0167","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:04","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｴﾈﾋﾞ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0167","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｴﾈﾋﾞ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0167","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:24","ecl07999","12/07/2021 18:01:56"
"1000","0002","0ｴﾈﾋﾞ","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","エリア値引","ｴﾘｱﾈﾋﾞｷ","01","0ｴﾈﾋﾞ","0109","0167","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:56","ecl07999","12/07/2021 18:01:56"
"1000","0002","0ｵﾝｼﾞ","04/01/2017 00:00:00","09/30/2017 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0102","0124","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｵﾝｼﾞ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0102","0124","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:51"
"1000","0002","0ｵﾝｼﾞ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0102","0127","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:51","ecl07999","12/10/2018 17:21:03"
"1000","0002","0ｵﾝｼﾞ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0102","0127","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:03","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｵﾝｼﾞ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0104","0138","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｵﾝｼﾞ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0104","0143","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:24","ecl07999","12/07/2021 18:01:55"
"1000","0002","0ｵﾝｼﾞ","04/01/2022 00:00:00","01/31/2024 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0104","0145","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:55","ecl08612","02/07/2024 08:47:45"
"1000","0002","0ｵﾝｼﾞ","02/01/2024 00:00:00","12/31/2999 00:00:00","ja","オンジ－Ｇ","ｵﾝｼﾞﾉﾒｸﾞﾐｸﾞﾙ-ﾌﾟ","01","0ｵﾝｼﾞ","0104","0145","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録","0","ecl08612","02/07/2024 08:47:45","ecl08612","02/07/2024 08:47:45"
"1000","0002","0ｸﾘｽﾀ","04/01/2010 00:00:00","09/30/2017 00:00:00","ja","クリスタルヴ　Ｇ","ｸﾘｽﾀﾙｳﾞｴ-ﾙｸﾞﾙ-ﾌ","01","0ｸﾘｽﾀ","0102","0127","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｸﾘｽﾀ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","クリスタルヴ　Ｇ","ｸﾘｽﾀﾙｳﾞｴ-ﾙｸﾞﾙ-ﾌ","01","0ｸﾘｽﾀ","0102","0127","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/13/2017 07:56:03"
"1000","0002","0ｸﾘｽﾀ","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","クリスタルヴ　Ｇ","ｸﾘｽﾀﾙｳﾞｴ-ﾙｸﾞﾙ-ﾌ","01","0ｸﾘｽﾀ","0102","0127","50","00","2",,,"0",,"1","ecl07999","12/13/2017 07:56:03","ecl07999","12/13/2017 07:56:03"
"1000","0002","0ｺﾈﾋﾞ","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0194","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｺﾈﾋﾞ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0194","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:51"
"1000","0002","0ｺﾈﾋﾞ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0171","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:51","ecl07999","12/10/2018 17:21:04"
"1000","0002","0ｺﾈﾋﾞ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0171","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:04","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｺﾈﾋﾞ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0171","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｺﾈﾋﾞ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0171","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:24","ecl07999","12/07/2021 18:01:56"
"1000","0002","0ｺﾈﾋﾞ","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","食系値引","ｼﾖｸｹｲﾈﾋﾞｷ","01","0ｺﾈﾋﾞ","0109","0171","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:56","ecl07999","12/07/2021 18:01:56"
"1000","0002","0ｻｸﾛﾝ","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0100","0113","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｻｸﾛﾝ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0100","0113","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:49"
"1000","0002","0ｻｸﾛﾝ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:49","ecl07999","12/10/2018 17:21:03"
"1000","0002","0ｻｸﾛﾝ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:03","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｻｸﾛﾝ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:23"
"1000","0002","0ｻｸﾛﾝ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:23","ecl07999","12/07/2021 18:01:55"
"1000","0002","0ｻｸﾛﾝ","04/01/2022 00:00:00","01/31/2024 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:55","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｻｸﾛﾝ","02/01/2024 00:00:00","02/29/2024 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録","0","ecl08612","02/07/2024 08:47:44","ecl08612","03/26/2024 13:02:28"
"1000","0002","0ｻｸﾛﾝ","03/01/2024 00:00:00","03/31/2024 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0102","0121","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録
3/26　24年度よりサクロンが「重点品」から「戦略品」に変更のため政策区分を変更します。
3/27　マスターの反映月を3月としっ登録してしまったため23年度の政策区分に戻し、あらためて24年度の政策区分で登録をいたします。","0","ecl08612","03/26/2024 13:02:28","ecl08612","03/28/2024 12:52:53"
"1000","0002","0ｻｸﾛﾝ","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","サクロン－Ｇ","ｻｸﾛﾝｸﾞﾙ-ﾌﾟ","01","0ｻｸﾛﾝ","0100","0121","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録
3/26　24年度よりサクロンが「重点品」から「戦略品」に変更のため政策区分を変更します。
3/27　マスターの反映月を3月としっ登録してしまったため23年度の政策区分に戻し、あらためて24年度の政策区分で登録をいたします。
3/28　あらためて24年4月よりサクロンが戦略品に変更となるため、政策区分を「重点品」から「戦略品」に変更します。","0","ecl08612","03/28/2024 12:52:53","ecl08612","03/28/2024 12:52:53"
"1000","0002","0ｻﾞ-ﾈ","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0133","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｻﾞ-ﾈ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0133","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:51"
"1000","0002","0ｻﾞ-ﾈ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0129","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:51","ecl07999","12/10/2018 17:21:04"
"1000","0002","0ｻﾞ-ﾈ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0131","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:04","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｻﾞ-ﾈ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0131","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｻﾞ-ﾈ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0133","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:24","ecl07999","12/07/2021 18:01:55"
"1000","0002","0ｻﾞ-ﾈ","04/01/2022 00:00:00","01/31/2024 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0131","50","00","2",,,"0",,"0","ecl07999","12/07/2021 18:01:55","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｻﾞ-ﾈ","02/01/2024 00:00:00","12/31/2999 00:00:00","ja","ザーネ－Ｇ","ｻﾞ-ﾈｸﾞﾙ-ﾌﾟ","01","0ｻﾞ-ﾈ","0102","0131","50","00","2",,,"0","承認ルート分岐区分を「薬系」に一括変更登録","0","ecl08612","02/07/2024 08:47:44","ecl08612","02/07/2024 08:47:44"
"1000","0002","0ｻﾗｹｱ","04/01/2025 00:00:00","12/31/2999 00:00:00","ja","サラケア－Ｇ","ｻﾗｹｱ ｸﾞﾙ-ﾌﾟ","01","0ｻﾗｹｱ","0102","0130","50","00","2",,,"0","2025/3/19　血管サラケアの実績をまとめて表示するグループ品の品目登録を行います。","0","ecl08612","03/19/2025 16:14:10","ecl08612","03/19/2025 16:14:10"
"1000","0002","0ｽｶｲ","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0139","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｽｶｲ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0139","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:51"
"1000","0002","0ｽｶｲ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0159","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:51","ecl07999","12/10/2018 17:21:04"
"1000","0002","0ｽｶｲ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0159","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:04","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｽｶｲ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0159","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｽｶｲ","04/01/2021 00:00:00","12/31/2999 00:00:00","ja","スカイナー－Ｇ","ｽｶｲﾅ-ｸﾞﾙ-ﾌﾟ","01","0ｽｶｲ","0104","0159","50","00","2",,,"0",,"1","ecl07999","12/07/2020 08:25:24","ecl07999","12/07/2020 08:25:24"
"1000","0002","0ｾﾙﾍﾞ","04/01/2005 00:00:00","09/30/2017 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0111","50","00","2",,,"0",,"0","init_data","01/25/2018 20:36:30","init_data","01/25/2018 20:36:30"
"1000","0002","0ｾﾙﾍﾞ","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0111","50","00","2",,,"0",,"0","iko90001","11/08/2017 11:42:43","ecl07999","12/12/2017 19:24:49"
"1000","0002","0ｾﾙﾍﾞ","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0113","50","00","2",,,"0",,"0","ecl07999","12/12/2017 19:24:49","ecl07999","12/10/2018 17:21:03"
"1000","0002","0ｾﾙﾍﾞ","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0113","50","00","2",,,"0",,"0","ecl07999","12/10/2018 17:21:03","ecl07999","12/06/2019 18:37:32"
"1000","0002","0ｾﾙﾍﾞ","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0113","50","00","2",,,"0",,"0","ecl07999","12/06/2019 18:37:32","ecl07999","12/07/2020 08:25:23"
"1000","0002","0ｾﾙﾍﾞ","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","セルベ－ルＧ","ｾﾙﾍﾞ-ﾙｸﾞﾙ-ﾌﾟ","01","0ｾﾙﾍﾞ","0100","0113","50","00","2",,,"0",,"0","ecl07999","12/07/2020 08:25:23","ecl07999","12/07/2021 18:01:55"
