"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","NijiIryoken_Ken_CD","NijiIryoken_Iryoken_CD","Shusei_KBN","JISTodofuken_CD","JISShikuChoson_CD","Delete_KBN","Maintenance_DT","Tenso_DT","Idomoto_Ken_CD","Idomoto_Iryoken_CD"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","202","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","236","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","331","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","332","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","333","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","334","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","337","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","343","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","01","A","01","345","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","02","A","01","361","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","02","A","01","362","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","02","A","01","363","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","02","A","01","364","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","02","A","01","367","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","03","A","01","346","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","03","A","01","347","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","03","A","01","370","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","03","A","01","371","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","101","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","102","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","103","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","104","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","105","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","106","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","107","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","108","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","109","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","110","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","217","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","224","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","231","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","234","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","235","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","303","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","04","A","01","304","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","203","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","391","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","392","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","393","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","394","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","395","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","396","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","397","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","398","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","399","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","400","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","401","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","402","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","403","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","404","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","405","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","406","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","407","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","408","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","05","A","01","409","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","209","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","210","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","215","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","222","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","423","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","427","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","428","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","429","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","06","A","01","430","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","216","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","218","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","225","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","226","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","227","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","424","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","425","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","431","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","432","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","07","A","01","436","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","08","A","01","228","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","08","A","01","433","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","08","A","01","434","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","08","A","01","437","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","08","A","01","438","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","205","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","230","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","233","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","571","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","575","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","09","A","01","584","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","10","A","01","213","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","10","A","01","578","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","10","A","01","581","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","10","A","01","585","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","10","A","01","586","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","601","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","602","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","604","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","607","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","608","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","609","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","11","A","01","610","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","204","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","452","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","453","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","454","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","455","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","456","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","457","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","458","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","459","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","12","A","01","472","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","220","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","221","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","464","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","465","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","468","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","469","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","470","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","13","A","01","471","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","14","A","01","229","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","14","A","01","460","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","14","A","01","461","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","14","A","01","462","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","14","A","01","463","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","212","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","481","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","482","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","483","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","484","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","485","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","486","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","15","A","01","487","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","214","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","511","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","512","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","513","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","514","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","516","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","517","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","518","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","519","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","16","A","01","520","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","17","A","01","208","","20121127","20121203","",""
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:53","BATCH","04/13/2026 00:00:00","PVS_XP_2031","124","01","17","A","01","211","","20121127","20121203","",""
