"KozaDairiten_CD","OroshiNonyusaki_CD","Shishoka_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","TofuRiyu_KBN"
"09013","88302416","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88302688","030","06/24/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/24/2015 00:00:00","PVS_EX_0012","itg36186","06/24/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88303408","030","12/26/2017 00:00:00","12/31/9999 00:00:00","0","itg35724","12/26/2017 00:00:00","PVS_EX_0012","itg35724","12/26/2017 00:00:00","PVS_EX_0012","13013","1"
"09013","88303423","030","09/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","09/08/2015 00:00:00","PVS_EX_0012","itg36186","09/08/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88303577","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88303668","030","12/18/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","12/18/2015 00:00:00","PVS_EX_0012","itg37109","12/18/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88305252","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88305264","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88306402","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88307848","030","04/10/2020 00:00:00","12/31/9999 00:00:00","0","itg35724","04/10/2020 00:00:00","PVS_EX_0012","itg35724","04/10/2020 00:00:00","PVS_EX_0012","13013","1"
"09013","88307887","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88308555","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88309483","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88309914","030","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88310373","030","03/23/2017 00:00:00","12/31/9999 00:00:00","0","itg36186","03/23/2017 00:00:00","PVS_EX_0012","itg36186","03/23/2017 00:00:00","PVS_EX_0012","13013","1"
"09013","88315142","030","08/18/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","08/18/2015 00:00:00","PVS_EX_0012","itg36186","08/18/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88315584","030","07/29/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/29/2015 00:00:00","PVS_EX_0012","itg36186","07/29/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88316031","030","06/17/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/17/2015 00:00:00","PVS_EX_0012","itg36186","06/17/2015 00:00:00","PVS_EX_0012","13013","1"
"09013","88316525","030","10/10/2017 00:00:00","12/31/9999 00:00:00","0","itg40084","10/10/2017 00:00:00","PVS_EX_0012","itg40084","10/10/2017 00:00:00","PVS_EX_0012","13013","1"
"09013","88316852","030","09/07/2017 00:00:00","12/31/9999 00:00:00","0","itg09704","09/07/2017 00:00:00","PVS_EX_0012","itg09704","09/07/2017 00:00:00","PVS_EX_0012","13013","1"
"09013","88319658","030","02/12/2016 00:00:00","12/31/9999 00:00:00","0","itg35724","02/12/2016 00:00:00","PVS_EX_0012","itg35724","02/12/2016 00:00:00","PVS_EX_0012","13013","5"
"09015","0240283000","111","04/09/2019 00:00:00","12/31/9999 00:00:00","0","itg35724","04/09/2019 00:00:00","PVS_EX_0012","itg35724","04/09/2019 00:00:00","PVS_EX_0012","13149","1"
"09015","0240283000","112","02/20/2017 00:00:00","12/31/9999 00:00:00","0","itg36186","02/20/2017 00:00:00","PVS_EX_0012","itg36186","02/20/2017 00:00:00","PVS_EX_0012","13149","1"
"09015","0243781000","121","12/14/2022 00:00:00","12/31/9999 00:00:00","0","itg42390","12/14/2022 00:00:00","PVS_EX_0012","itg42390","12/14/2022 00:00:00","PVS_EX_0012","13149","1"
"09015","0254312000","131","01/07/2016 00:00:00","12/31/9999 00:00:00","0","itg35724","01/07/2016 00:00:00","PVS_EX_0012","itg35724","01/07/2016 00:00:00","PVS_EX_0012","13149","9"
"09015","0277992000","111","01/22/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","01/22/2016 00:00:00","PVS_EX_0012","itg36186","01/22/2016 00:00:00","PVS_EX_0012","13149","1"
"09015","0282849000","113","12/24/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","12/24/2015 00:00:00","PVS_EX_0012","itg37109","12/24/2015 00:00:00","PVS_EX_0012","13149","1"
