"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","NijiIryoken_Ken_CD","NijiIryoken_Iryoken_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","Nijiiryo_Meisho","Sanji_CD","KijunByosho","KizonByosho","KizonByosho_DT","KafusokuByoshosu"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","01","A","20121127","20121203","南渡島圏","1","5020","5933","20100101","913"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","02","A","20121127","20121203","南檜山圏","1","216","391","20100101","175"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","03","A","20121127","20121203","北渡島檜山圏","1","484","722","20100101","238"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","04","A","20121127","20121203","札幌圏","2","28225","33788","20100101","5563"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","05","A","20121127","20121203","後志圏","2","2323","3189","20100101","866"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","06","A","20121127","20121203","南空知圏","2","1820","2137","20100101","317"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","07","A","20121127","20121203","中空知圏","2","1403","2063","20100101","660"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","08","A","20121127","20121203","北空知圏","2","515","747","20100101","232"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","09","A","20121127","20121203","西胆振圏","2","2907","3983","20100101","1076"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","10","A","20121127","20121203","東胆振圏","2","2198","2360","20100101","162"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","11","A","20121127","20121203","日高圏","2","548","779","20100101","231"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","12","A","20121127","20121203","上川中部圏","3","5799","6386","20100101","587"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","13","A","20121127","20121203","上川北部圏","3","720","1005","20100101","285"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","14","A","20121127","20121203","富良野圏","3","392","500","20100101","108"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","15","A","20121127","20121203","留萌圏","3","399","752","20100101","353"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","16","A","20121127","20121203","宗谷圏","3","592","778","20100101","186"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","17","A","20121127","20121203","北網圏","4","2589","3182","20100101","593"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","18","A","20121127","20121203","遠紋圏","4","850","1260","20100101","410"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","19","A","20121127","20121203","十勝圏","5","3745","4496","20100101","751"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","20","A","20121127","20121203","釧路圏","6","3138","3541","20100101","403"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","01","21","A","20121127","20121203","根室圏","6","520","690","20100101","170"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","01","A","20121127","20121203","津軽地域圏","","3137","3755","20091201","618"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","02","A","20121127","20121203","八戸地域圏","","3098","2999","20091201","-99"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","03","A","20121127","20121203","青森地域圏","","3031","3143","20091201","112"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","04","A","20121127","20121203","西北五地域圏","","1005","1476","20091201","471"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","05","A","20121127","20121203","上十三地域圏","","932","1286","20091201","354"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","02","06","A","20121127","20121203","下北地域圏","","476","563","20091201","87"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","01","A","20121127","20121203","盛岡圏","","5723","6425","20070930","702"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","02","A","20121127","20121203","岩手中部圏","","1828","2097","20070930","269"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","03","A","20121127","20121203","胆江圏","","1743","1537","20070930","-206"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","04","A","20121127","20121203","両磐圏","","1357","1227","20070930","-130"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","05","A","20121127","20121203","気仙圏","","721","640","20070930","-81"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","06","A","20121127","20121203","釜石圏","","519","826","20070930","307"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","07","A","20121127","20121203","宮古圏","","766","821","20070930","55"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","08","A","20121127","20121203","久慈圏","","395","588","20070930","193"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","03","09","A","20121127","20121203","二戸圏","","399","582","20070930","183"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","01","A","20121127","20121203","仙南圏","","1409","1399","20070930","-10"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","02","A","20121127","20121203","仙台圏","","11436","12687","20070930","1251"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","03","A","20121127","20121203","大崎圏","","1741","1821","20070930","80"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","04","A","20121127","20121203","栗原圏","","630","723","20070930","93"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","05","A","20121127","20121203","登米圏","","766","603","20070930","-163"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","06","A","20121127","20121203","石巻圏","","1619","1597","20070930","-22"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","04","07","A","20121127","20121203","気仙沼圏","","801","805","20070930","4"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","01","A","20121127","20121203","鹿角・大館圏","","1128","1600","20070331","472"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","02","A","20121127","20121203","北秋田圏","","321","463","20070331","142"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","03","A","20121127","20121203","能代・山本圏","","1097","1274","20070331","177"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","04","A","20121127","20121203","秋田周辺圏","","3629","4605","20070331","976"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","05","A","20121127","20121203","由利本荘・にかほ圏","","1298","1275","20070331","-23"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","06","A","20121127","20121203","大仙・仙北圏","","1254","1234","20070331","-20"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","07","A","20121127","20121203","横手圏","","1197","1056","20070331","-141"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","05","08","A","20121127","20121203","湯沢・雄勝圏","","712","687","20070331","-25"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","06","01","A","20121127","20121203","村山圏","","6131","5718","20071201","-413"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","06","02","A","20121127","20121203","最上圏","","580","908","20071201","328"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","06","03","A","20121127","20121203","置賜圏","","2056","2162","20071201","106"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","06","04","A","20121127","20121203","庄内圏","","2784","2890","20071201","106"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","01","A","20121127","20121203","県北圏（福島）","","3890","4884","20070331","994"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","02","A","20121127","20121203","県中圏（福島）","","4756","5751","20070331","995"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","03","A","20121127","20121203","県南圏（福島）","","978","1491","20070331","513"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","04","A","20121127","20121203","会津圏","","2353","3612","20070331","1259"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","05","A","20121127","20121203","南会津圏","","216","184","20070331","-32"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","06","A","20121127","20121203","相双圏","","1329","1874","20070331","545"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","07","07","A","20121127","20121203","いわき圏","","3357","3874","20070331","517"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","01","A","20121127","20121203","水戸圏","","4859","5227","20080118","368"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","02","A","20121127","20121203","日立圏","","2124","2624","20080118","500"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","03","A","20121127","20121203","常陸太田・ひたちなか圏","","2227","2268","20080118","41"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","04","A","20121127","20121203","鹿行圏","","1544","1908","20080118","364"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","05","A","20121127","20121203","土浦圏","","1894","2646","20080118","752"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","06","A","20121127","20121203","つくば圏","","3013","3378","20080118","365"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","07","A","20121127","20121203","取手・竜ケ崎圏","","3475","3923","20080118","448"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","08","A","20121127","20121203","筑西・下妻圏","","1959","2119","20080118","160"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","08","09","A","20121127","20121203","古河・坂東圏","","1492","1483","20080118","-9"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","09","01","A","20121127","20121203","県北圏（栃木）","","2770","2824","20080101","54"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","09","02","A","20121127","20121203","県西圏（栃木）","","1282","1741","20080101","459"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","09","03","A","20121127","20121203","県東・央圏（栃木）","","4676","5221","20080101","545"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","09","04","A","20121127","20121203","県南圏（栃木）","","4563","4752","20080101","189"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","09","05","A","20121127","20121203","両毛圏","","2127","2236","20080101","109"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","01","A","20121127","20121203","前橋圏","","3587","3638","20100331","51"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","02","A","20121127","20121203","高崎・安中圏","","3458","3505","20100331","47"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","03","A","20121127","20121203","桐生圏","","1314","1892","20100331","578"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","04","A","20121127","20121203","伊勢崎圏","","1690","1929","20100331","239"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","05","A","20121127","20121203","太田・館林圏","","2671","3238","20100331","567"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","06","A","20121127","20121203","渋川圏","","915","1165","20100331","250"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","07","A","20121127","20121203","藤岡圏","","782","908","20100331","126"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","08","A","20121127","20121203","富岡圏","","869","916","20100331","47"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","09","A","20121127","20121203","吾妻圏","","752","886","20100331","134"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","10","10","A","20121127","20121203","沼田圏","","960","1037","20100331","77"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","01","A","20121127","20121203","南部圏（埼玉）","","4004","4254","20091231","250"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","02","A","20121127","20121203","南西部圏（埼玉）","","3589","3886","20091231","297"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","03","A","20121127","20121203","東部（埼玉）","","7280","7188","20091231","-92"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","04","A","20121127","20121203","さいたま圏","","6500","6978","20091231","478"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","05","A","20121127","20121203","県央圏（埼玉）","","2604","3196","20091231","592"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","06","A","20121127","20121203","川越比企圏","","6967","6743","20091231","-224"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","07","A","20121127","20121203","西部圏（埼玉）","","6541","7152","20091231","611"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","08","A","20121127","20121203","利根圏","","4210","4169","20091231","-41"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","09","A","20121127","20121203","北部圏（埼玉）","","3753","3596","20091231","-157"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","11","10","A","20121127","20121203","秩父圏","","585","754","20091231","169"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","01","A","20121127","20121203","区中央部圏（東京）","","6208","14394","20070401","8186"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","02","A","20121127","20121203","区南部圏（東京）","","7930","7791","20070401","-139"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","03","A","20121127","20121203","区西南部圏（東京）","","9733","9543","20070401","-190"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","04","A","20121127","20121203","区西部圏（東京）","","10556","10556","20070401","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","05","A","20121127","20121203","区西北部圏（東京）","","13865","13626","20070401","-239"
"12/01/2012 00:00:00","01/15/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/07/2013 00:00:00","PVS_XP_2061","123","12","01","A","20121127","20121203","千葉圏","","7794","7125","20100401","-669"
"12/01/2012 00:00:00","01/15/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/07/2013 00:00:00","PVS_XP_2061","123","12","02","A","20121127","20121203","東葛南部圏","","11133","10660","20100401","-473"
"12/01/2012 00:00:00","01/15/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/07/2013 00:00:00","PVS_XP_2061","123","12","03","A","20121127","20121203","東葛北部圏","","9600","9071","20100401","-529"
"12/01/2012 00:00:00","01/15/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/07/2013 00:00:00","PVS_XP_2061","123","12","04","A","20121127","20121203","印旛圏","","5827","5586","20100401","-241"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","06","A","20121127","20121203","区東北部圏（東京）","","9152","9015","20070401","-137"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","07","A","20121127","20121203","区東部圏（東京）","","8042","7818","20070401","-224"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","08","A","20121127","20121203","西多摩圏","","3083","4185","20070401","1102"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","09","A","20121127","20121203","南多摩圏","","10016","10016","20070401","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","10","A","20121127","20121203","北多摩西部圏","","4227","4223","20070401","-4"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","11","A","20121127","20121203","北多摩南部圏","","7486","7470","20070401","-16"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","12","A","20121127","20121203","北多摩北部圏","","5250","5741","20070401","491"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","13","13","A","20121127","20121203","島しょ圏（東京）","","196","55","20070401","-141"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","01","A","20121127","20121203","横浜北部圏","","8260","7974","20080101","-286"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","02","A","20121127","20121203","横浜西部圏","","7105","7361","20080101","256"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","03","A","20121127","20121203","横浜南部圏","","6953","6710","20080101","-243"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","04","A","20121127","20121203","川崎北部圏","","4011","3676","20080101","-335"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","05","A","20121127","20121203","川崎南部圏","","3998","4851","20080101","853"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","06","A","20121127","20121203","横須賀・三浦圏","","4545","5333","20080101","788"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","07","A","20121127","20121203","湘南東部圏","","3873","3712","20080101","-161"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","08","A","20121127","20121203","湘南西部圏","","4838","4840","20080101","2"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","09","A","20121127","20121203","県央圏（神奈川）","","4750","4785","20080101","35"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:16:52","BATCH","02/18/2013 00:00:00","PVS_XP_2061","123","14","10","A","20121127","20121203","相模原圏","","6625","6578","20080101","-47"
