"KakuCorp_ID","KakuTantosha_CD","Tantosha_KBN","Corp_ID","Tantosha_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Tanto_SEQ","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"ECL","71403","PVS_T0008","ECL","09811","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71501","PVS_T0008","ECL","06312","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71501","PVS_T0008","ECL","07517","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71502","PVS_T0008","ECL","08105","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71502","PVS_T0008","ECL","08325","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71702","PVS_T0008","ECL","07842","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg34781","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71702","PVS_T0008","ECL","09255","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg34781","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71703","PVS_T0008","ECL","08187","04/05/2013 00:00:00","11/18/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg34781","11/20/2014 00:00:00","PVS_XP_2006","itg34781","11/20/2014 00:00:00"
"ECL","71703","PVS_T0008","ECL","08786","04/05/2013 00:00:00","11/18/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg34781","11/20/2014 00:00:00","PVS_XP_2006","itg34781","11/20/2014 00:00:00"
"ECL","71706","PVS_T0008","ECL","08187","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71706","PVS_T0008","ECL","08371","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71706","PVS_T0008","ECL","09057","04/05/2013 00:00:00","03/31/2014 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71707","PVS_T0008","ECL","08433","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71707","PVS_T0008","ECL","09300","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71708","PVS_T0008","ECL","07645","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71708","PVS_T0008","ECL","08837","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71708","PVS_T0008","ECL","09276","04/05/2013 00:00:00","09/30/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71709","PVS_T0008","ECL","08191","04/05/2013 00:00:00","05/19/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","05/20/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71709","PVS_T0008","ECL","08379","04/05/2013 00:00:00","05/19/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","05/20/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71709","PVS_T0008","ECL","09017","04/05/2013 00:00:00","05/19/2013 00:00:00","False","4","BATCH","04/05/2013 00:00:00","BATCH","05/20/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71709","PVS_T0008","ECL","09303","04/05/2013 00:00:00","05/19/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","05/20/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","71801","PVS_T0008","ECL","07509","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71801","PVS_T0008","ECL","08798","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71801","PVS_T0008","ECL","09044","04/05/2013 00:00:00","03/31/2014 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71802","PVS_T0008","ECL","07100","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71802","PVS_T0008","ECL","08434","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71802","PVS_T0008","ECL","08483","04/05/2013 00:00:00","03/31/2014 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71802","PVS_T0008","ECL","08749","04/05/2013 00:00:00","03/31/2014 00:00:00","False","4","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71803","PVS_T0008","ECL","08111","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71803","PVS_T0008","ECL","08422","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71803","PVS_T0008","ECL","08735","04/05/2013 00:00:00","09/30/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71804","PVS_T0008","ECL","06301","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71804","PVS_T0008","ECL","09060","04/05/2013 00:00:00","03/31/2014 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71804","PVS_T0008","ECL","09347","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71805","PVS_T0008","ECL","07832","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71805","PVS_T0008","ECL","09661","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71806","PVS_T0008","ECL","08111","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/12/2014 00:00:00"
"ECL","71806","PVS_T0008","ECL","08422","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/12/2014 00:00:00"
"ECL","71807","PVS_T0008","ECL","07972","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71807","PVS_T0008","ECL","08638","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","71807","PVS_T0008","ECL","09135","04/05/2013 00:00:00","03/31/2014 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","72301","PVS_T0008","ECL","08208","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72303","PVS_T0008","ECL","07644","04/09/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/09/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/12/2014 00:00:00"
"ECL","73902","PVS_T0008","ECL","06749","04/11/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/11/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73902","PVS_T0008","ECL","09662","04/11/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/11/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71901","PVS_T0008","ECL","08347","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","71901","PVS_T0008","ECL","09248","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72101","PVS_T0008","ECL","08099","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72101","PVS_T0008","ECL","09475","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72201","PVS_T0008","ECL","05647","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72201","PVS_T0008","ECL","08240","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72202","PVS_T0008","ECL","05870","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72202","PVS_T0008","ECL","06298","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72302","PVS_T0008","ECL","07506","04/05/2013 00:00:00","02/01/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","02/02/2015 00:00:00","PVS_XP_2006","BATCH","02/02/2015 00:00:00"
"ECL","72302","PVS_T0008","ECL","07883","04/05/2013 00:00:00","02/01/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","02/02/2015 00:00:00","PVS_XP_2006","BATCH","02/02/2015 00:00:00"
"ECL","72302","PVS_T0008","ECL","08168","04/05/2013 00:00:00","11/07/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","11/08/2013 00:00:00","PVS_XP_2006","BATCH","11/08/2013 00:00:00"
"ECL","72401","PVS_T0008","ECL","07011","04/05/2013 00:00:00","09/30/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","72401","PVS_T0008","ECL","08711","04/05/2013 00:00:00","09/30/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","72402","PVS_T0008","ECL","07862","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72402","PVS_T0008","ECL","08471","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72501","PVS_T0008","ECL","07018","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72501","PVS_T0008","ECL","09639","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72601","PVS_T0008","ECL","09288","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72601","PVS_T0008","ECL","09334","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72602","PVS_T0008","ECL","05889","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72602","PVS_T0008","ECL","07326","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72603","PVS_T0008","ECL","07548","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72603","PVS_T0008","ECL","08231","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72603","PVS_T0008","ECL","09334","04/05/2013 00:00:00","09/30/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72604","PVS_T0008","ECL","06321","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72604","PVS_T0008","ECL","09349","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72605","PVS_T0008","ECL","05626","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72605","PVS_T0008","ECL","07016","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72606","PVS_T0008","ECL","05461","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72606","PVS_T0008","ECL","09228","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72607","PVS_T0008","ECL","07534","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72607","PVS_T0008","ECL","07986","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72608","PVS_T0008","ECL","05626","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72608","PVS_T0008","ECL","08122","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72609","PVS_T0008","ECL","05292","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72609","PVS_T0008","ECL","07345","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","72610","PVS_T0008","ECL","08847","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72610","PVS_T0008","ECL","09238","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72611","PVS_T0008","ECL","08847","04/05/2013 00:00:00","04/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72611","PVS_T0008","ECL","09238","04/05/2013 00:00:00","04/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/15/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72901","PVS_T0008","ECL","06541","04/05/2013 00:00:00","05/31/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","05/28/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","72901","PVS_T0008","ECL","09741","04/05/2013 00:00:00","05/31/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","05/28/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","73101","PVS_T0008","ECL","07823","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73101","PVS_T0008","ECL","09351","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73201","PVS_T0008","ECL","07514","04/05/2013 00:00:00","05/25/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg34781","05/26/2014 00:00:00","PVS_XP_2006","BATCH","05/26/2014 00:00:00"
"ECL","73201","PVS_T0008","ECL","08229","04/05/2013 00:00:00","05/25/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg34781","05/26/2014 00:00:00","PVS_XP_2006","BATCH","05/26/2014 00:00:00"
"ECL","73202","PVS_T0008","ECL","07669","04/05/2013 00:00:00","09/30/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","73202","PVS_T0008","ECL","08888","04/05/2013 00:00:00","09/30/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","73202","PVS_T0008","ECL","09074","04/05/2013 00:00:00","09/30/2013 00:00:00","False","3","BATCH","04/05/2013 00:00:00","BATCH","10/01/2013 00:00:00","PVS_XP_2006","BATCH","10/01/2013 00:00:00"
"ECL","73302","PVS_T0008","ECL","08420","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73302","PVS_T0008","ECL","08936","04/05/2013 00:00:00","03/31/2015 00:00:00","False","3","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73302","PVS_T0008","ECL","09269","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73303","PVS_T0008","ECL","07503","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73303","PVS_T0008","ECL","07535","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73303","PVS_T0008","ECL","09449","04/05/2013 00:00:00","03/31/2015 00:00:00","False","3","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73304","PVS_T0008","ECL","07414","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73304","PVS_T0008","ECL","09125","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73307","PVS_T0008","ECL","03332","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73307","PVS_T0008","ECL","04463","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73426","PVS_T0008","ECL","07143","04/05/2013 00:00:00","09/30/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","73426","PVS_T0008","ECL","09284","04/05/2013 00:00:00","09/30/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","73501","PVS_T0008","ECL","05634","04/05/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/10/2014 00:00:00"
"ECL","73501","PVS_T0008","ECL","08354","04/05/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/10/2014 00:00:00"
"ECL","73801","PVS_T0008","ECL","06306","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73801","PVS_T0008","ECL","08741","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73802","PVS_T0008","ECL","07664","04/05/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73802","PVS_T0008","ECL","08862","04/05/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","04/05/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73803","PVS_T0008","ECL","09256","04/05/2013 00:00:00","04/24/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","04/25/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","73803","PVS_T0008","ECL","09447","04/05/2013 00:00:00","04/24/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/25/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
"ECL","73901","PVS_T0008","ECL","08408","04/05/2013 00:00:00","05/14/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","05/15/2013 00:00:00","PVS_XP_2006","BATCH","05/15/2013 00:00:00"
"ECL","73901","PVS_T0008","ECL","08642","04/05/2013 00:00:00","05/14/2013 00:00:00","False","1","BATCH","04/05/2013 00:00:00","BATCH","05/15/2013 00:00:00","PVS_XP_2006","BATCH","05/15/2013 00:00:00"
"ECL","73902","PVS_T0008","ECL","05623","04/05/2013 00:00:00","04/10/2013 00:00:00","False","2","BATCH","04/05/2013 00:00:00","BATCH","04/11/2013 00:00:00","PVS_XP_2006","BATCH","04/05/2013 00:00:00"
