"corporation_cd","gs1_medicine_pack_unit","start_date","end_date","locale_id","gs1_medicine_pack_unit_name","business_key","drugs_cd","item_short_name","medicine_cd","amount_cd","form_cd","unit_number","medical_device_flag","product_cd","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","000013","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ダミーデータ","0001","02","VA-HO","17","010","02","10T","0",,,"0","init_data","01/25/2018 20:40:15","init_data","01/25/2018 20:40:15"
"1000","000013","10/01/2017 00:00:00","02/28/2018 00:00:00","ja","ダミーデータ","0001","02","VA-HO","17","010","02","10T","0",,,"0","iko90002","11/08/2017 19:33:10","ips00000","03/13/2018 21:32:24"
"1000","000013","03/01/2018 00:00:00","12/31/2999 00:00:00","ja","ダミーデータ","0001","02","VA-HO","17","010","02","10T","0",,,"0","ips00000","03/13/2018 21:32:24","ips00000","03/13/2018 21:32:24"
"1000","000020","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","02","10T","0",,,"0","init_data","01/25/2018 20:40:15","init_data","01/25/2018 20:40:15"
"1000","000020","10/01/2017 00:00:00","02/28/2018 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","02","10T","0",,,"0","iko90002","11/08/2017 19:33:10","ips00000","03/13/2018 21:32:24"
"1000","000020","03/01/2018 00:00:00","12/31/2999 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","02","10T","0",,,"0","ips00000","03/13/2018 21:32:24","ips00000","03/13/2018 21:32:24"
"1000","000037","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","22","500T","0",,,"0","init_data","01/25/2018 20:40:15","init_data","01/25/2018 20:40:15"
"1000","000037","10/01/2017 00:00:00","02/28/2018 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","22","500T","0",,,"0","iko90002","11/08/2017 19:33:10","ips00000","03/13/2018 21:32:24"
"1000","000037","03/01/2018 00:00:00","12/31/2999 00:00:00","ja","ダミーデータ","0001","02","ROH","18","010","22","500T","0",,,"0","ips00000","03/13/2018 21:32:24","ips00000","03/13/2018 21:32:24"
"1000","000044","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","02","10T","0",,,"0","init_data","01/25/2018 20:40:15","init_data","01/25/2018 20:40:15"
"1000","000044","10/01/2017 00:00:00","02/28/2018 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","02","10T","0",,,"0","iko90002","11/08/2017 19:33:10","ips00000","03/13/2018 21:32:24"
"1000","000044","03/01/2018 00:00:00","12/31/2999 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","02","10T","0",,,"0","ips00000","03/13/2018 21:32:24","ips00000","03/13/2018 21:32:24"
"1000","000051","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","22","500T","0",,,"0","init_data","01/25/2018 20:40:15","init_data","01/25/2018 20:40:15"
"1000","000051","10/01/2017 00:00:00","02/28/2018 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","22","500T","0",,,"0","iko90002","11/08/2017 19:33:10","ips00000","03/13/2018 21:32:24"
"1000","000051","03/01/2018 00:00:00","12/31/2999 00:00:00","ja","ダミーデータ","0001","02","ROH","18","020","22","500T","0",,,"0","ips00000","03/13/2018 21:32:24","ips00000","03/13/2018 21:32:24"
"1000","000068","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","フィコンパ錠２ｍｇ","0001","02","FYC","18","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000075","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","フィコンパ錠４ｍｇ","0001","02","FYC","18","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000082","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカカプセル２５ｍｇ","0001","02","LYR","21","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000099","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカカプセル７５ｍｇ","0001","02","LYR","21","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000105","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカカプセル１５０ｍｇ","0001","02","LYR","21","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000112","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカＯＤ錠２５ｍｇ","0001","02","LYROD","20","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000129","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカＯＤ錠７５ｍｇ","0001","02","LYROD","20","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000136","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リリカＯＤ錠１５０ｍｇ","0001","02","LYROD","20","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000143","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ケアラム錠２５ｍｇ","0001","02","CRM","18","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000150","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イノベロン錠１００ｍｇ","0001","02","INO","18","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000167","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イノベロン錠２００ｍｇ","0001","02","INO","18","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000174","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","マクサルト錠１０ｍｇ","0001","02","MAX","16","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000181","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","マクサルトＲＰＤ錠１０ｍｇ","0001","02","MAX","20","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000198","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト錠３mg","0001","02","ART-T","18","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000204","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプトＤ錠３ｍｇ","0001","02","ART-D","20","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000211","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト錠５mg","0001","02","ART-T","18","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000228","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプトＤ錠５ｍｇ","0001","02","ART-D","20","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000235","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプトＤ錠１０ｍｇ","0001","02","ART-D","20","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000242","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト錠１０mg","0001","02","ART-T","18","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000259","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト細粒０．５％０．６ｇ分包　架空","0001","02","ART-T","13","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000266","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト細粒０．５％","0001","02","ART-T","13","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000273","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプト内服ゼリー３ｍｇ","0001","02","ART-J","47","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000280","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプトドライシロップ１％０．５Ｇ架空","0001","02","ARTDS","23","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000297","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アリセプトドライシロップ１％１Ｇ","0001","02","ARTDS","23","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000303","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イオメロン３００注２０ｍＬ","0001","02","IOM","32","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000310","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イオメロン３５０注シリンジ１３５ｍＬ","0001","02","IOM","33","070","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000327","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イオメロン３００注シリンジ１００ｍＬ","0001","02","IOM","33","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000334","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","イオメロン３５０注シリンジ１００ｍＬ","0001","02","IOM","33","040","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000341","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","プロハンス静注１０ｍＬ","0001","02","PRO","32","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000358","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","プロハンス静注シリンジ１３ｍＬ","0001","02","PRO","33","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000365","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","プロハンス静注シリンジ１７ｍＬ","0001","02","PRO","33","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000372","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アクトネル錠２．５ｍｇ","0001","02","ACLOD","18","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000389","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アクトネル錠１７．５ｍｇ","0001","02","ACLOW","18","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000396","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アクトネル錠７５ｍｇ","0001","02","ACLOM","18","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000402","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ワーファリン錠１ｍｇ","0001","02","WF","16","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000419","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ワーファリン錠０．５ｍｇ","0001","02","WF","16","030","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000426","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ワーファリン錠５ｍｇ","0001","02","WF","16","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000433","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ワーファリン顆粒０．２％","0001","02","WF","14","040","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000440","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","タンボコール錠５０ｍｇ","0001","02","TMB","16","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000457","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","タンボコール静注５０ｍｇ","0001","02","TMB","31","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000464","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","タンボコール細粒１０％","0001","02","TMB","13","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000471","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","アプニション静注１５ｍｇ","0001","02","APS","31","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:16","iko90002","11/08/2017 21:35:16"
"1000","000488","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","フェロミア顆粒８．３％","0001","02","FEA","14","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000495","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","グラケーカプセル１５ｍｇ","0001","02","GLA","22","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000501","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ムコフィリン吸入液２０％","0001","02","MF","41","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000518","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ネオフィリン注ＰＬ２５０ｍｇ","0001","02","N","30","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000525","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ニトロールスプレー１．２５ｍｇ","0001","02","NR-SP","48","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000532","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ニトロール注５ｍｇシリンジ","0001","02","NR-SI","33","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000549","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ニトロール持続静注２５ｍｇシリンジ","0001","02","NR-SI","33","020","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000556","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ロゼバラミン筋注用２５ｍｇ","0001","02","RBM","32","010","99","DUMMY","0",,,"0","iko90002","11/08/2017 21:35:17","iko90002","11/08/2017 21:35:17"
"1000","000563","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＲＴ　２０ＭＧ錠","0001","02","PRT","18","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000570","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＲＴ　１０ＭＧ錠","0001","02","PRT","18","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000587","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＲＴ　５ＭＧ錠","0001","02","PRT","18","030","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000594","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＳＬＸ　細粒","0001","02","SLX","13","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000600","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＳＬＸ　カプセル","0001","02","SLX","21","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000617","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ラべキュアパック４００","0001","02","RAB-C","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000624","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ラベキュアパック８００","0001","02","RAB-C","35","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000631","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ラベファインパック","0001","02","RAB-F","35","030","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000648","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ラベファインパック","0001","02","RAB-F","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000655","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リパクレオンカプセル１５０ｍ","0001","02","LPC","21","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000662","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","リパクレオン顆粒３００ｍｇ分","0001","02","LPC","14","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000679","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ネオミノファーゲンＰ２０ＭＬ","0001","02","SMC","30","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000686","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","強力ネオミノファーゲン５ＭＬ","0001","02","SMC","31","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000693","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","強力ネオミノファーゲ２０ＭＬ","0001","02","SMC","31","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000709","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ミノファーゲンシリンジ２０Ｍ","0001","02","SMC","33","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000716","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ミノファーゲンシリンジ４０Ｍ","0001","02","SMC","33","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000723","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","グリチロン錠","0001","02","GLT","17","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000730","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","グルカゴンＧノボ","0001","02","GLGEA","32","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000747","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＬＩＶ４．１５Ｇ","0001","02","LIV","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000754","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＤ８０Ｇ","0001","02","ED","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000761","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＤＢＯＴ８０Ｇ","0001","02","ED","24","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000778","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＮＦＣ１３７Ｇ","0001","02","NFC","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000785","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＮＦＣＢＡＧ１３７Ｇ","0001","02","NFC","32","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000792","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＨＥＤ８０Ｇ","0001","02","HED","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000808","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＨＥＤＢＯＴ８０Ｇ","0001","02","HED","24","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000815","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＨＢ２００ＭＬ","0001","02","MHB","32","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000822","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＨＢ３００ＭＬ","0001","02","MHB","32","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000839","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＨＢ５００ＭＬ","0001","02","MHB","32","030","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000846","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＤＰ４０Ｇ","0001","02","EDP","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000853","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＤＰ８０Ｇ","0001","02","EDP","35","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000860","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＮＦＣＢＯＴ２Ｌ","0001","02","NFCB","24","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000877","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＧ２００ＭＬ","0001","02","ALG","32","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000884","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＯ２Ｇ","0001","02","PSO","45","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000891","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＯ１５Ｇ","0001","02","PSO","45","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000907","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＰＳ７０","0001","02","PSO","43","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000914","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＲＳ３５０","0001","02","PSO","43","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000921","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＲ１Ｇ","0001","02","ER","35","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000938","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＥＲ１ＫＧ","0001","02","ER","14","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000945","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＲＵＧ５００Ｇ","0001","02","ARUG","14","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:50","iko90001","11/09/2017 14:41:50"
"1000","000952","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＲＵＩ２０Ｇ","0001","02","ARUI","32","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","000969","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＩＴＣ１ＳＥＴ","0001","02","ITC","51","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","000976","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＺＵ１００Ｇ","0001","02","AZU","14","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","000983","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＺＵ０．６Ｇ","0001","02","AZU","35","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","000990","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＡＺＵ１５ＭＧ","0001","02","AZU","15","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001003","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＴＳ２ＭＧ","0001","02","TS","43","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001010","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＴＳ１０ＭＧ","0001","02","TS","43","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001027","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ５００Ｇ","0001","02","MAZ","14","010","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001034","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ１ＫＧ","0001","02","MAZ","14","020","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001041","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ３ＫＧ","0001","02","MAZ","14","030","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001058","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ５ＫＧ","0001","02","MAZ","14","040","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001065","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ５２５Ｇ","0001","02","MAZ","14","050","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001072","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ１５７５Ｇ","0001","02","MAZ","14","060","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
"1000","001089","10/01/2017 00:00:00","12/31/2999 00:00:00","ja","ＭＡＺＳ１．５ＫＧ","0001","02","MAZ","14","070","99","DUMMY","0",,,"0","iko90001","11/09/2017 14:41:51","iko90001","11/09/2017 14:41:51"
